64 bit line size,,,,,,,,,,,,,,,,
32kB_2_16kB_1,282.64,88.46,260.99,91.38,260.62,91.42,253.79,92.47,231.09,96.22,249.05,93.23,210.08,100.52,197.7,103.56
32kB_2_16kB_2,208.83,94.4,203.98,95.38,202.28,95.73,201.11,95.99,189.97,98.48,198.91,96.47,177.51,101.65,168.99,104.13
32kB_2_8kB_1,351.99,87.03,330.28,89.25,300.36,92.8,322.87,90.08,267.84,97.54,318.18,90.66,244.77,101.72,231.84,104.54
32kB_4_8kB_1,351.99,87.03,330.28,89.25,300.36,92.8,322.87,90.08,267.84,97.54,318.18,90.66,244.77,101.72,231.84,104.54
8kB_1_8kB_1,351.99,87.03,330.28,89.25,300.36,92.8,322.87,90.08,267.84,97.54,318.18,90.66,244.77,101.72,231.84,104.54
32kB_4_16kB_2,208.83,94.4,203.98,95.38,202.28,95.73,201.11,95.99,189.97,98.48,198.91,96.47,177.51,101.65,168.99,104.13
16kB_1_8kB_1,351.99,87.03,330.28,89.25,300.36,92.8,322.87,90.08,267.84,97.54,318.18,90.66,244.77,101.72,231.84,104.54
16kB_1_16kB_2,208.83,94.4,203.98,95.38,202.28,95.73,201.11,95.99,189.97,98.48,198.91,96.47,177.51,101.65,168.99,104.13
16kB_1_16kB_1,282.64,88.46,260.99,91.38,260.62,91.42,253.79,92.47,231.09,96.22,249.05,93.23,210.08,100.52,197.7,103.56
32kB_1_16kB_2,208.83,94.4,203.98,95.38,202.28,95.73,201.11,95.99,189.97,98.48,198.91,96.47,177.51,101.65,168.99,104.13
16kB_1_32kB_1,234.8,91.84,213.28,95.73,208.5,96.68,206.11,97.21,207.01,97,201.31,98.27,187.4,101.58,175.44,104.92
8kB_1_32kB_4,165.15,104.06,163.59,104.54,165.43,103.97,162.18,104.99,161.82,105.1,160.49,105.54,155.97,107.05,150.39,109.06
8kB_1_32kB_2,170.47,99.46,168.08,100.11,171.15,99.27,165.99,100.7,166.44,100.57,164.1,101.26,159,102.78,152.47,104.92
8kB_1_32kB_1,234.8,91.84,213.28,95.73,208.5,96.68,206.11,97.21,207.01,97,201.31,98.27,187.4,101.58,175.44,104.92
8kB_1_16kB_1,282.64,88.46,260.99,91.38,260.62,91.42,253.79,92.47,231.09,96.22,249.05,93.23,210.08,100.52,197.7,103.56
8kB_1_16kB_2,208.83,94.4,203.98,95.38,202.28,95.73,201.11,95.99,189.97,98.48,198.91,96.47,177.51,101.65,168.99,104.13
32kB_1_32kB_4,165.15,104.06,163.59,104.54,165.43,103.97,162.18,104.99,161.82,105.1,160.49,105.54,155.97,107.05,150.39,109.06
32kB_1_32kB_2,170.47,99.46,168.08,100.11,171.15,99.27,165.99,100.7,166.44,100.57,164.1,101.26,159,102.78,152.47,104.92
32kB_1_32kB_1,234.8,91.84,213.28,95.73,208.5,96.68,206.11,97.21,207.01,97,201.31,98.27,187.4,101.58,175.44,104.92
32kB_4_32kB_4,165.15,104.06,163.59,104.54,165.43,103.97,162.18,104.99,161.82,105.1,160.49,105.54,155.97,107.05,150.39,109.06
